"Family","Species","species","k_m","k_sd","Qc_m","Qc_sd","Qn_m","Qn_sd","Qp_m","Qp_sd","Dc_m","Dc_sd","Dn_m","Dn_sd","Dp_m","Dp_sd","diet_cat","alpha_m","alpha_sd","f0_m","f0_sd","theta_m","lwa_m","lwb_m","lwa_sd","lwb_sd","r_m","h_m","v_m","linf_m","F0nz_m","F0nz_sd","F0pz_m","F0pz_sd","ac_m","an_m","ap_m"
"Labridae","Thalassoma duperrey","Thalassoma_duperrey",0.33939459687314,0.0776395484452868,37.323322903171,0.528814330024348,10.9009721847711,0.14490682318868,3.98544303698676,0.142256536831197,40.3761800060134,3.51591326361072,7.87186592287795,1.05312952980892,0.93556343486905,0.235339160993295,8,0.795533872892107,0.0326652492240726,0.0013428888065964,0.000146535665759678,2.02715326091193,0.00851,3,0.00346428571428571,0.0765306122448979,1.3488,3.565,25,28,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Abudefduf abdominalis","Abudefduf_abdominalis",0.253222321814178,0.0382383515620008,34.2423390627123,0.357557609639031,9.21827620298792,0.104682871782799,5.2733686137379,0.0941084470619441,42.3032811715844,3.71617941240238,8.3297474851543,1.12674344374984,0.988576586848493,0.2566211308445,8,0.761443858907516,0.0209658020298581,0.00245153733939903,0.000101588497148242,1.47574638309947,0.02754,3.05,0.0119081632653061,0.0816326530612246,2.62974,3.02,25,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Labroides phthirophagus","Labroides_phthirophagus",0.657189602749572,0.16784447051387,36.8516148399859,0.440495981616545,10.8448646718976,0.128746506456087,4.03580437062486,0.117983394315856,44.2462604163232,4.51506641178974,8.83820442920518,1.38367732994104,1.03257869435586,0.313831938387384,8,0.795533872892107,0.0326652492240726,0.0013428888065964,0.000146535665759678,2.02715326091193,0.01,3.05,0.00588775510204082,0.0918367346938776,1.74317,4.03,25,12,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Tetraodontidae","Canthigaster amboinensis","Canthigaster_amboinensis",0.420579530958604,0.0507924285471822,38.3006692293963,0.538109327395886,10.7915222279175,0.162673472689742,3.61454381937598,0.15090190967102,28.1493579035113,7.14515062286672,5.08617820380886,1.60128755986808,0.557878208527393,0.241386539018449,1,0.719551545487557,0.0628176020667518,0.00151519309658539,0.000247127497028844,1.81101263529439,0.02818,2.94,0.0198265306122449,0.107142857142857,1.48589,2.74,25,15,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Tetraodontidae","Canthigaster amboinensis","Canthigaster_amboinensis",0.429662374909574,0.0514256779213135,38.3006692293963,0.538109327395886,10.7915222279175,0.162673472689742,3.61454381937598,0.15090190967102,28.1493579035113,7.14515062286672,5.08617820380886,1.60128755986808,0.557878208527393,0.241386539018449,1,0.719551545487557,0.0628176020667518,0.00163604661920171,0.000247127497028844,1.81101263529439,0.02818,2.94,0.0198265306122449,0.107142857142857,1.48589,2.74,26,15,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Tetraodontidae","Canthigaster amboinensis","Canthigaster_amboinensis",0.439012238369266,0.0526635446876798,38.3006692293963,0.538109327395886,10.7915222279175,0.162673472689742,3.61454381937598,0.15090190967102,28.1493579035113,7.14515062286672,5.08617820380886,1.60128755986808,0.557878208527393,0.241386539018449,1,0.719551545487557,0.0628176020667518,0.00176563647880775,0.000247127497028844,1.81101263529439,0.02818,2.94,0.0198265306122449,0.107142857142857,1.48589,2.74,27,15,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Tetraodontidae","Canthigaster amboinensis","Canthigaster_amboinensis",0.44863815222156,0.0545454250023284,38.3006692293963,0.538109327395886,10.7915222279175,0.162673472689742,3.61454381937598,0.15090190967102,28.1493579035113,7.14515062286672,5.08617820380886,1.60128755986808,0.557878208527393,0.241386539018449,1,0.719551545487557,0.0628176020667518,0.00190452663129253,0.000247127497028844,1.81101263529439,0.02818,2.94,0.0198265306122449,0.107142857142857,1.48589,2.74,28,15,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Cirrhitidae","Cirrhitops fasciatus","Cirrhitops_fasciatus",0.317472002925781,0.0572155223898088,35.2519456500711,0.421698931478362,9.19568609668577,0.124205177806652,4.56713864952199,0.116125555024216,29.9328601295581,2.41775686428924,5.55523397312754,0.850130931977098,1.12150974274908,0.193102892273321,7,0.679096941393728,0.0568076166154924,0.00154850391442345,0.000158433127550868,1.7967552629107,0.00988420267492919,3.06473055157272,0.00779293750011411,0.112036625326853,1.5736,3.525,25,12.7,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Plectroglyphidodon johnstonianus","Plectroglyphidodon_johnstonianus",0.324052393227613,0.0495994767791668,37.0341191190294,0.494386417802973,9.08630404338446,0.143158300202027,4.6740243668971,0.138093432857345,36.7883553429337,2.7223820320503,6.68342799469767,0.819371984819879,0.862835579431241,0.214144737950618,3,0.761443858907516,0.0209658020298581,0.00179416223670125,0.000101588497148242,1.47574638309947,0.02399,2.95,0.00996428571428572,0.0765306122448979,1.76066,3.125,21,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Plectroglyphidodon johnstonianus","Plectroglyphidodon_johnstonianus",0.33085242235098,0.0490806092941427,37.0341191190294,0.494386417802973,9.08630404338446,0.143158300202027,4.6740243668971,0.138093432857345,36.7883553429337,2.7223820320503,6.68342799469767,0.819371984819879,0.862835579431241,0.214144737950618,3,0.761443858907516,0.0209658020298581,0.00194133472671011,0.000101588497148242,1.47574638309947,0.02399,2.95,0.00996428571428572,0.0765306122448979,1.76066,3.125,22,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Plectroglyphidodon johnstonianus","Plectroglyphidodon_johnstonianus",0.345049014333982,0.0489405230547075,37.0341191190294,0.494386417802973,9.08630404338446,0.143158300202027,4.6740243668971,0.138093432857345,36.7883553429337,2.7223820320503,6.68342799469767,0.819371984819879,0.862835579431241,0.214144737950618,3,0.761443858907516,0.0209658020298581,0.00226927174121317,0.000101588497148242,1.47574638309947,0.02399,2.95,0.00996428571428572,0.0765306122448979,1.76066,3.125,24,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Plectroglyphidodon johnstonianus","Plectroglyphidodon_johnstonianus",0.352458948222335,0.049411420385726,37.0341191190294,0.494386417802973,9.08630404338446,0.143158300202027,4.6740243668971,0.138093432857345,36.7883553429337,2.7223820320503,6.68342799469767,0.819371984819879,0.862835579431241,0.214144737950618,3,0.761443858907516,0.0209658020298581,0.00245153733939903,0.000101588497148242,1.47574638309947,0.02399,2.95,0.00996428571428572,0.0765306122448979,1.76066,3.125,25,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Plectroglyphidodon johnstonianus","Plectroglyphidodon_johnstonianus",0.360085975349255,0.0502993294573174,37.0341191190294,0.494386417802973,9.08630404338446,0.143158300202027,4.6740243668971,0.138093432857345,36.7883553429337,2.7223820320503,6.68342799469767,0.819371984819879,0.862835579431241,0.214144737950618,3,0.761443858907516,0.0209658020298581,0.00264707474249272,0.000101588497148242,1.47574638309947,0.02399,2.95,0.00996428571428572,0.0765306122448979,1.76066,3.125,26,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Plectroglyphidodon johnstonianus","Plectroglyphidodon_johnstonianus",0.367937427796637,0.0516390701667479,37.0341191190294,0.494386417802973,9.08630404338446,0.143158300202027,4.6740243668971,0.138093432857345,36.7883553429337,2.7223820320503,6.68342799469767,0.819371984819879,0.862835579431241,0.214144737950618,3,0.761443858907516,0.0209658020298581,0.00285674727884973,0.000101588497148242,1.47574638309947,0.02399,2.95,0.00996428571428572,0.0765306122448979,1.76066,3.125,27,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Plectroglyphidodon johnstonianus","Plectroglyphidodon_johnstonianus",0.37602091568591,0.0534573587758081,37.0341191190294,0.494386417802973,9.08630404338446,0.143158300202027,4.6740243668971,0.138093432857345,36.7883553429337,2.7223820320503,6.68342799469767,0.819371984819879,0.862835579431241,0.214144737950618,3,0.761443858907516,0.0209658020298581,0.00308146741231562,0.000101588497148242,1.47574638309947,0.02399,2.95,0.00996428571428572,0.0765306122448979,1.76066,3.125,28,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Plectroglyphidodon johnstonianus","Plectroglyphidodon_johnstonianus",0.384344338714643,0.0557722329952036,37.0341191190294,0.494386417802973,9.08630404338446,0.143158300202027,4.6740243668971,0.138093432857345,36.7883553429337,2.7223820320503,6.68342799469767,0.819371984819879,0.862835579431241,0.214144737950618,3,0.761443858907516,0.0209658020298581,0.0033221991119205,0.000101588497148242,1.47574638309947,0.02399,2.95,0.00996428571428572,0.0765306122448979,1.76066,3.125,29,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Thalassoma ballieui","Thalassoma_ballieui",0.260691572620116,0.0586631427393168,36.9093806592912,0.399826127820803,10.8459995886524,0.117038131499668,4.0330632022959,0.108049873441815,28.5060350021197,3.39831545135778,5.0801961517378,0.97599819928783,0.643533436245887,0.209962097350209,6,0.795533872892107,0.0326652492240726,0.0013428888065964,0.000146535665759678,2.02715326091193,0.00977,3.04,0.0060969387755102,0.086734693877551,1.5423,3.91,25,39.5,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Acanthuridae","Zebrasoma flavescens","Zebrasoma_flavescens",0.229972354737082,0.0719179854035691,33.2169167038152,0.451754834645793,8.20023747301824,0.133048581304346,5.54842368044514,0.125465903153361,29.1000913278154,4.24184215860731,4.02856000260141,0.823126307457177,0.376087733431261,0.162576357922705,2,0.771363643056916,0.0220547673892604,0.00314237568334114,0.000195625858089974,1.44836895861577,0.0195,2.98,0.00610204081632653,0.0663265306122448,1.96013,2,25,20,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Acanthuridae","Zebrasoma flavescens","Zebrasoma_flavescens",0.234900553394359,0.0731681744632379,33.2169167038152,0.451754834645793,8.20023747301824,0.133048581304346,5.54842368044514,0.125465903153361,29.1000913278154,4.24184215860731,4.02856000260141,0.823126307457177,0.376087733431261,0.162576357922705,2,0.771363643056916,0.0220547673892604,0.00339301513752784,0.000195625858089974,1.44836895861577,0.0195,2.98,0.00610204081632653,0.0663265306122448,1.96013,2,26,20,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Acanthuridae","Zebrasoma flavescens","Zebrasoma_flavescens",0.245193925508797,0.076168824455216,33.2169167038152,0.451754834645793,8.20023747301824,0.133048581304346,5.54842368044514,0.125465903153361,29.1000913278154,4.24184215860731,4.02856000260141,0.823126307457177,0.376087733431261,0.162576357922705,2,0.771363643056916,0.0220547673892604,0.00394981879731127,0.000195625858089974,1.44836895861577,0.0195,2.98,0.00610204081632653,0.0663265306122448,1.96013,2,28,20,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Bodianus bilunulatus","Bodianus_bilunulatus",0.144764554574704,0.0142932901490638,37.7463727864724,0.405402365418331,10.9103656145281,0.123957147063529,3.76445738029936,0.107544099780907,28.4577365150655,3.38269538517022,5.07310725446128,0.974983940538359,0.643658227909352,0.209917090969321,6,0.795533872892107,0.0326652492240726,0.0013428888065964,0.000146535665759678,2.02715326091193,0.011490125672393,3.05988566451641,0.00361972478840439,0.0715468580376866,1.533835,3.44,25,55,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Bodianus bilunulatus","Bodianus_bilunulatus",0.147881979088303,0.0143280157816319,37.7463727864724,0.405402365418331,10.9103656145281,0.123957147063529,3.76445738029936,0.107544099780907,28.4577365150655,3.38269538517022,5.07310725446128,0.974983940538359,0.643658227909352,0.209917090969321,6,0.795533872892107,0.0326652492240726,0.00144999914330855,0.000146535665759678,2.02715326091193,0.011490125672393,3.05988566451641,0.00361972478840439,0.0715468580376866,1.533835,3.44,26,55,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Bodianus bilunulatus","Bodianus_bilunulatus",0.15109090029747,0.0146082128754129,37.7463727864724,0.405402365418331,10.9103656145281,0.123957147063529,3.76445738029936,0.107544099780907,28.4577365150655,3.38269538517022,5.07310725446128,0.974983940538359,0.643658227909352,0.209917090969321,6,0.795533872892107,0.0326652492240726,0.00156485234076935,0.000146535665759678,2.02715326091193,0.011490125672393,3.05988566451641,0.00361972478840439,0.0715468580376866,1.533835,3.44,27,55,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Macropharyngodon geoffroy","Macropharyngodon_geoffroy",0.544793686729922,0.144314693646547,36.7037700177486,0.381812196748507,10.7726737413362,0.109699236866868,4.08975493245006,0.101721233354042,29.6616764072533,3.82741677916925,4.27984810685271,0.740402026890593,0.423872163369758,0.147105353135905,2,0.795533872892107,0.0326652492240726,0.0013428888065964,0.000146535665759678,2.02715326091193,0.0100548846303427,3.05930253862534,0.0056307016432215,0.0868516974245205,1.57607,3.9,25,15,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Coris venusta","Coris_venusta",0.453489381366512,0.106872997198633,36.8740452486495,0.424785802788725,10.8455344015869,0.12441956576161,4.03695265675527,0.114365534763967,35.3586309047063,2.59803924772981,6.61650100192236,0.749497612198813,0.809408541875252,0.166871456477849,8,0.795533872892107,0.0326652492240726,0.0013428888065964,0.000146535665759678,2.02715326091193,0.00966616635656572,3.04118665463176,0.00586904798523309,0.0866736081337496,1.22406,3.58,25,19.3,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Anampses cuvier","Anampses_cuvier",0.318597558136259,0.0724375577671598,36.9849102731606,0.36679715039724,10.8381792207537,0.106109523346704,3.99166959990702,0.0986851242217396,42.997247507914,4.14369569576226,8.528510109977,1.26692224540162,1.0049757889433,0.287003142969649,8,0.795533872892107,0.0326652492240726,0.0013428888065964,0.000146535665759678,2.02715326091193,0.01995,3.01,0.0122448979591837,0.0918367346938776,1.31062,3.445,25,31,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Cirrhitidae","Cirrhitus pinnulatus","Cirrhitus_pinnulatus",0.1682854549628,0.0257515820483739,35.5599988686058,0.398002211565245,9.35704971257097,0.118447881204828,4.48310396915082,0.109160752842234,29.7230805644853,2.41791242793229,5.52873611242057,0.849905481776961,1.12772897657864,0.19301192034441,7,0.679096941393728,0.0568076166154924,0.00154850391442345,0.000158433127550868,1.7967552629107,0.011197793982605,3.05159713383019,0.00815949971979044,0.106810224541254,1.392105,3.81,25,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Cirrhitidae","Cirrhitus pinnulatus","Cirrhitus_pinnulatus",0.175634694025644,0.0266058544082706,35.5599988686058,0.398002211565245,9.35704971257097,0.118447881204828,4.48310396915082,0.109160752842234,29.7230805644853,2.41791242793229,5.52873611242057,0.849905481776961,1.12772897657864,0.19301192034441,7,0.679096941393728,0.0568076166154924,0.0018044531783072,0.000158433127550868,1.7967552629107,0.011197793982605,3.05159713383019,0.00815949971979044,0.106810224541254,1.392105,3.81,27,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Cirrhitidae","Cirrhitus pinnulatus","Cirrhitus_pinnulatus",0.17947231658822,0.0273393375370933,35.5599988686058,0.398002211565245,9.35704971257097,0.118447881204828,4.48310396915082,0.109160752842234,29.7230805644853,2.41791242793229,5.52873611242057,0.849905481776961,1.12772897657864,0.19301192034441,7,0.679096941393728,0.0568076166154924,0.00194639676640975,0.000158433127550868,1.7967552629107,0.011197793982605,3.05159713383019,0.00815949971979044,0.106810224541254,1.392105,3.81,28,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Mugilidae","Neomyxus leuciscus","Neomyxus_leuciscus",0.119283768850917,0.0119540133469757,38.364896713685,0.58141137791425,9.87166445126848,0.177917419681117,3.96030851780159,0.169327867484231,29.0228973105243,4.20508493968535,4.03199434237374,0.816011578030341,0.384433851464925,0.161175550965591,2,0.760379063863094,0.0373799869190552,0.00227901732504274,0.00123957950507665,1.70072040979813,0.0166,3.03,0.00648469387755102,0.0765306122448981,2.40778,2.85,25,46,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Mugilidae","Neomyxus leuciscus","Neomyxus_leuciscus",0.124553822575749,0.0127920758331649,38.364896713685,0.58141137791425,9.87166445126848,0.177917419681117,3.96030851780159,0.169327867484231,29.0228973105243,4.20508493968535,4.03199434237374,0.816011578030341,0.384433851464925,0.161175550965591,2,0.760379063863094,0.0373799869190552,0.00265571175977407,0.00123957950507665,1.70072040979813,0.0166,3.03,0.00648469387755102,0.0765306122448981,2.40778,2.85,27,46,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon miliaris","Chaetodon_miliaris",0.80030288229225,0.229346035899169,36.5542323304634,0.426606544399143,9.12178435360531,0.122076445845926,4.63149290396082,0.112021039238375,41.8494626125279,4.05279830429064,8.03272532021739,1.05553602532847,0.942262407456243,0.218614799898574,8,0.762972328169096,0.034828413458864,0.0029825599696277,0.000416553837990825,1.49349073128837,0.02818,3.04,0.0123061224489796,0.0816326530612246,2.338385,3.215,25,13,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Dascyllus albisella","Dascyllus_albisella",0.669437090796809,0.12819246070119,35.2731473601163,0.561504233322075,9.51208937913439,0.16644042768447,4.77562562838899,0.1519269421297,44.1649998049501,4.48352244052035,8.80812415350563,1.37377024764064,1.02901692171601,0.311702642448518,8,0.761443858907516,0.0209658020298581,0.00245153733939903,0.000101588497148242,1.47574638309947,0.0327455331444321,2.9914508643593,0.0104571294861373,0.0688297812330615,1.237775,3.045,25,13,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Mullidae","Parupeneus porphyreus","Parupeneus_porphyreus",0.382525855710289,0.137408100133116,38.5410933979866,0.829237268814933,10.7786731426556,0.234257528357392,3.57931741914117,0.219541295748331,29.6445835389716,2.39713442156751,5.49182223390114,0.842174879017926,1.11487943196056,0.191376382460406,7,0.734493149544945,0.0504412559504551,0.00355404352792703,0.00112148773127155,1.81401969183576,0.02239,3.19,0.0118826530612245,0.086734693877551,2.17552,3.98,25,51,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Chromis agilis","Chromis_agilis",0.632164807614121,0.0892564619578571,36.2132357889968,0.444657322108431,9.78007494356611,0.131951891938665,4.42490587033525,0.118874583780809,44.1526892012979,4.49062127717553,8.79867920223594,1.37574120788849,1.02604788265072,0.312158996564737,8,0.761443858907516,0.0209658020298581,0.00194133472671011,0.000101588497148242,1.47574638309947,0.0196365194431417,3.00959619496249,0.0102393594398557,0.0844545463328412,1.44249,2.96,22,7.5,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Chromis agilis","Chromis_agilis",0.659279360450003,0.0883024981800912,36.2132357889968,0.444657322108431,9.78007494356611,0.131951891938665,4.42490587033525,0.118874583780809,44.1526892012979,4.49062127717553,8.79867920223594,1.37574120788849,1.02604788265072,0.312158996564737,8,0.761443858907516,0.0209658020298581,0.00226927174121317,0.000101588497148242,1.47574638309947,0.0196365194431417,3.00959619496249,0.0102393594398557,0.0844545463328412,1.44249,2.96,24,7.5,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Chromis agilis","Chromis_agilis",0.67343179283553,0.088886055463861,36.2132357889968,0.444657322108431,9.78007494356611,0.131951891938665,4.42490587033525,0.118874583780809,44.1526892012979,4.49062127717553,8.79867920223594,1.37574120788849,1.02604788265072,0.312158996564737,8,0.761443858907516,0.0209658020298581,0.00245153733939903,0.000101588497148242,1.47574638309947,0.0196365194431417,3.00959619496249,0.0102393594398557,0.0844545463328412,1.44249,2.96,25,7.5,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Chromis agilis","Chromis_agilis",0.687998815031011,0.0902981960779515,36.2132357889968,0.444657322108431,9.78007494356611,0.131951891938665,4.42490587033525,0.118874583780809,44.1526892012979,4.49062127717553,8.79867920223594,1.37574120788849,1.02604788265072,0.312158996564737,8,0.761443858907516,0.0209658020298581,0.00264707474249272,0.000101588497148242,1.47574638309947,0.0196365194431417,3.00959619496249,0.0102393594398557,0.0844545463328412,1.44249,2.96,26,7.5,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Chromis agilis","Chromis_agilis",0.70299442289814,0.092613548379425,36.2132357889968,0.444657322108431,9.78007494356611,0.131951891938665,4.42490587033525,0.118874583780809,44.1526892012979,4.49062127717553,8.79867920223594,1.37574120788849,1.02604788265072,0.312158996564737,8,0.761443858907516,0.0209658020298581,0.00285674727884973,0.000101588497148242,1.47574638309947,0.0196365194431417,3.00959619496249,0.0102393594398557,0.0844545463328412,1.44249,2.96,27,7.5,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Chromis agilis","Chromis_agilis",0.718433142549741,0.0958879159747921,36.2132357889968,0.444657322108431,9.78007494356611,0.131951891938665,4.42490587033525,0.118874583780809,44.1526892012979,4.49062127717553,8.79867920223594,1.37574120788849,1.02604788265072,0.312158996564737,8,0.761443858907516,0.0209658020298581,0.00308146741231562,0.000101588497148242,1.47574638309947,0.0196365194431417,3.00959619496249,0.0102393594398557,0.0844545463328412,1.44249,2.96,28,7.5,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacanthidae","Centropyge potteri","Centropyge_potteri",0.293740464843829,0.0714543510773053,35.8889483130697,0.907021424168611,10.0481156319269,0.273529614527309,3.77941890835381,0.243807756263076,29.1539757959695,3.72463216885455,4.38404874031535,0.747591970205658,0.43626707116964,0.136798443170788,2,0.772842673603932,0.0426719475309214,0.00220724058920818,0.000235950127221005,1.49058908710821,0.032729860128263,2.86625090089269,0.0186738728105518,0.0898899876931805,1.70941,2.58,25,10,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon multicinctus","Chaetodon_multicinctus",0.721168421025813,0.143338513733976,36.1855562150031,0.471578779770377,9.11345088467471,0.135754374039289,4.6181271042296,0.124405795814435,38.8756744965545,3.4040540528034,7.27072397681782,1.03033971912787,0.960883758688969,0.267492940857925,3,0.762972328169096,0.034828413458864,0.0029825599696277,0.000416553837990825,1.49349073128837,0.0263,3.04,0.011484693877551,0.0816326530612246,2.44448,3.16,25,12,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Tetraodontidae","Canthigaster coronata","Canthigaster_coronata",0.443819463008248,0.0562706796762066,38.9294643755654,0.755432950071527,11.1413411175474,0.228245367222717,3.34089971911579,0.211305943435546,28.0328165869678,7.41762568302471,5.0157857105064,1.65756980980187,0.533263982101803,0.249273043722433,1,0.719551545487557,0.0628176020667518,0.00151519309658539,0.000247127497028844,1.81101263529439,0.02818,2.94,0.0198265306122449,0.107142857142857,0.929228,3.395,25,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Tetraodontidae","Canthigaster coronata","Canthigaster_coronata",0.453403188044964,0.0570046246178591,38.9294643755654,0.755432950071527,11.1413411175474,0.228245367222717,3.34089971911579,0.211305943435546,28.0328165869678,7.41762568302471,5.0157857105064,1.65756980980187,0.533263982101803,0.249273043722433,1,0.719551545487557,0.0628176020667518,0.00163604661920171,0.000247127497028844,1.81101263529439,0.02818,2.94,0.0198265306122449,0.107142857142857,0.929228,3.395,26,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Monacanthidae","Cantherhines sandwichiensis","Cantherhines_sandwichiensis",0.403074436042645,0.0797114748311128,35.3948693093347,1.00339224395644,9.66844232400727,0.297738381159701,4.27269057723633,0.264819859360621,28.8910673187876,8.21745622896455,5.37658100613005,1.83956732467331,0.594427967420717,0.279830511951347,1,0.760379063863094,0.0373799869190552,0.00227901732504274,0.00123957950507665,1.70072040979813,0.02089,2.93,0.0110918367346939,0.086734693877551,1.40152,2.66,25,19.3,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Monacanthidae","Cantherhines sandwichiensis","Cantherhines_sandwichiensis",0.411871498699184,0.0816794481151767,35.3948693093347,1.00339224395644,9.66844232400727,0.297738381159701,4.27269057723633,0.264819859360621,28.8910673187876,8.21745622896455,5.37658100613005,1.83956732467331,0.594427967420717,0.279830511951347,1,0.760379063863094,0.0373799869190552,0.00246079433581167,0.00123957950507665,1.70072040979813,0.02089,2.93,0.0110918367346939,0.086734693877551,1.40152,2.66,26,19.3,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Monacanthidae","Cantherhines sandwichiensis","Cantherhines_sandwichiensis",0.420928475040163,0.0840605451082682,35.3948693093347,1.00339224395644,9.66844232400727,0.297738381159701,4.27269057723633,0.264819859360621,28.8910673187876,8.21745622896455,5.37658100613005,1.83956732467331,0.594427967420717,0.279830511951347,1,0.760379063863094,0.0373799869190552,0.00265571175977407,0.00123957950507665,1.70072040979813,0.02089,2.93,0.0110918367346939,0.086734693877551,1.40152,2.66,27,19.3,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Chromis ovalis","Chromis_ovalis",0.438473981283262,0.0371714065920885,36.4772976328178,0.286182458928442,9.76252544119916,0.0878604122785886,4.4758858977649,0.0781625790430489,37.0539928160683,3.0709292051965,6.56029702672626,0.798885660615976,0.725464949619122,0.178624204324237,8,0.761443858907516,0.0209658020298581,0.00245153733939903,0.000101588497148242,1.47574638309947,0.01514,2.99,0.00920918367346939,0.0969387755102041,2.04238,2.89,25,15,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Kyphosidae","Kyphosus cinerascens","Kyphosus_cinerascens",0.140746380619391,0.0110379645125608,36.6498168714608,1.35709771078249,10.3131629522659,0.410547716879659,4.21299806297362,0.355722038044881,29.9925678838383,3.48902302722003,4.47952264732531,0.676921243694758,0.491251315867848,0.134879529982323,2,0.760379063863094,0.0373799869190552,0.00227901732504274,0.00123957950507665,1.70072040979813,0.0182,3.03,0.00991326530612245,0.0969387755102043,3.43473,2.85,25,50,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Kyphosidae","Kyphosus cinerascens","Kyphosus_cinerascens",0.143787664394543,0.0110711654799638,36.6498168714608,1.35709771078249,10.3131629522659,0.410547716879659,4.21299806297362,0.355722038044881,29.9925678838383,3.48902302722003,4.47952264732531,0.676921243694758,0.491251315867848,0.134879529982323,2,0.760379063863094,0.0373799869190552,0.00246079433581167,0.00123957950507665,1.70072040979813,0.0182,3.03,0.00991326530612245,0.0969387755102043,3.43473,2.85,26,50,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Kyphosidae","Kyphosus cinerascens","Kyphosus_cinerascens",0.146918482218129,0.0114105996786098,36.6498168714608,1.35709771078249,10.3131629522659,0.410547716879659,4.21299806297362,0.355722038044881,29.9925678838383,3.48902302722003,4.47952264732531,0.676921243694758,0.491251315867848,0.134879529982323,2,0.760379063863094,0.0373799869190552,0.00265571175977407,0.00123957950507665,1.70072040979813,0.0182,3.03,0.00991326530612245,0.0969387755102043,3.43473,2.85,27,50,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
